date,II,V5,SpO2,Art,BP,ETCO2
17445,0.000000,0.000000,4.421356,4.259764,18.978822,26.595618
17446,0.000000,0.000000,4.298930,2.934848,18.983302,27.419180
17447,0.000000,0.000000,4.155549,2.919248,18.987781,28.242742
17448,0.000000,0.000000,3.989736,2.900038,18.992261,29.066304
17449,0.000000,0.000000,3.800760,2.876453,18.993263,29.461077
17450,0.000000,0.000000,3.588938,2.847596,18.994265,29.855851
17451,0.000000,0.000000,3.355885,2.812437,18.995267,30.250625
17452,0.000000,0.000000,3.104669,2.769823,18.996269,30.645399
17453,0.000000,0.000000,2.839776,2.718497,18.997271,31.040172
17454,0.000000,0.000000,2.566876,2.657143,18.998272,31.434946
17455,0.000000,0.000000,2.292371,2.584460,18.998496,31.596864
17456,0.000000,0.000000,2.022817,2.499272,18.998720,31.758782
17457,0.000000,0.000000,1.764305,2.400671,18.998943,31.920701
17458,0.000000,0.000000,1.521942,2.288183,18.999167,32.082619
17459,0.000000,0.000000,1.299502,2.161953,18.999391,32.244537
17460,0.000000,0.000000,1.099297,2.022896,18.999615,32.406455
17461,0.000000,0.000000,0.922248,1.872796,18.999664,32.468569
17462,0.000000,0.000000,0.768100,1.714293,18.999714,32.530682
17463,0.000000,0.000000,0.635700,1.550750,18.999764,32.592795
17464,0.000000,0.000000,0.523300,1.385990,18.999814,32.654909
17465,0.000000,0.000000,0.428821,1.223951,18.999864,32.717022
17466,0.000000,0.000000,0.350066,1.068317,18.999914,32.779136
17467,0.000000,0.000000,0.284873,0.922197,18.999928,32.815947
17468,0.000000,0.000000,0.231218,0.787911,18.999943,32.852757
17469,0.000000,0.000000,0.187267,0.666903,18.999957,32.889568
17470,0.000000,0.000000,0.151405,0.559776,18.999971,32.926379
17471,0.000000,0.000000,0.122236,0.466418,18.999986,32.963189
17472,0.000000,0.000000,0.000138,0.386165,19.000000,33.000000
17473,0.000000,0.000000,0.000792,0.317988,19.000000,33.031250
17474,0.450000,0.450000,0.004555,0.260648,19.000000,33.062500
17475,0.600000,0.600000,0.026101,0.212826,19.000000,33.093750
17476,0.450000,0.450000,0.146561,0.173224,19.000000,33.125000
17477,0.000000,0.000000,0.740236,0.140619,19.000000,33.156250
17478,0.000000,0.000000,2.500000,0.113904,19.000000,33.187500
17479,-0.700000,-0.700000,4.259764,0.092100,19.000000,33.218750
17480,5.000000,5.000000,4.853439,0.074363,19.000000,33.250000
17481,-1.500000,-1.500000,4.973899,0.059971,19.000000,33.281250
17482,0.000000,0.000000,4.995445,0.026101,19.000000,33.312500
17483,0.000000,0.000000,4.999208,0.146561,19.000000,33.343750
17484,0.500000,0.500000,4.911255,0.740236,19.000000,33.375000
17485,1.400000,1.400000,4.889897,2.500000,19.000000,33.406250
17486,1.600000,1.600000,4.863543,4.259764,19.000000,33.437500
17487,1.650000,1.650000,4.831099,4.853439,19.000000,33.468750
17488,0.700000,0.700000,4.791271,4.995445,19.000000,33.500000
17489,0.200000,0.200000,4.742552,4.973899,19.000000,33.531250
17490,0.000000,0.000000,4.683214,4.853439,19.000000,33.562500
17491,0.000000,0.000000,4.611320,4.259764,19.000000,33.593750
17492,0.000000,0.000000,4.524766,2.934848,19.000000,33.625000
17493,0.000000,0.000000,4.421356,2.919248,19.000000,33.656250
17494,0.000000,0.000000,4.298930,2.900038,19.000000,33.687500
17495,0.000000,0.000000,4.155549,2.876453,19.000000,33.718750
17496,0.000000,0.000000,3.989736,2.847596,19.000000,33.750000
17497,0.000000,0.000000,3.800760,2.812437,19.000000,33.781250
17498,0.000000,0.000000,3.588938,2.769823,19.000000,33.812500
17499,0.000000,0.000000,3.355885,2.718497,19.000000,33.843750
17500,0.000000,0.000000,3.104669,2.657143,19.000000,33.875000
17501,0.000000,0.000000,2.839776,2.584460,19.000000,33.906250
17502,0.000000,0.000000,2.566876,2.499272,19.000000,33.937500
17503,0.000000,0.000000,2.292371,2.400671,18.974364,33.968750
17504,0.000000,0.000000,2.022817,2.288183,18.948728,34.000000
17505,0.000000,0.000000,1.764305,2.161953,18.923091,34.031250
17506,0.000000,0.000000,1.521942,2.022896,18.897455,34.062500
17507,0.000000,0.000000,1.299502,1.872796,18.871819,34.093750
17508,0.000000,0.000000,1.099297,1.714293,18.846183,34.125000
17509,0.000000,0.000000,0.922248,1.550750,18.761159,34.156250
17510,0.000000,0.000000,0.768100,1.385990,18.676134,34.187500
17511,0.000000,0.000000,0.635700,1.223951,18.591110,34.218750
17512,0.000000,0.000000,0.523300,1.068317,18.506086,34.250000
17513,0.000000,0.000000,0.428821,0.922197,18.421062,34.281250
17514,0.000000,0.000000,0.350066,0.787911,18.336038,34.312500
17515,0.000000,0.000000,0.284873,0.666903,18.021039,34.343750
17516,0.000000,0.000000,0.231218,0.559776,17.706039,34.375000
17517,0.000000,0.000000,0.187267,0.466418,17.391040,34.406250
17518,0.000000,0.000000,0.151405,0.386165,17.076041,34.437500
17519,0.000000,0.000000,0.122236,0.317988,16.761042,34.468750
17520,0.000000,0.000000,0.000138,0.260648,16.446043,34.500000
17521,0.000000,0.000000,0.000792,0.212826,15.705036,34.531250
17522,0.450000,0.450000,0.004555,0.173224,14.964028,34.562500
17523,0.600000,0.600000,0.026101,0.140619,14.223021,34.593750
17524,0.450000,0.450000,0.146561,0.113904,13.482014,34.625000
17525,0.000000,0.000000,0.740236,0.092100,12.741007,34.656250
17526,0.000000,0.000000,2.500000,0.074363,12.000000,34.687500
17527,-0.700000,-0.700000,4.259764,0.059971,11.258993,34.718750
17528,5.000000,5.000000,4.853439,0.026101,10.517986,34.750000
17529,-1.500000,-1.500000,4.973899,0.146561,9.776979,34.781250
17530,0.000000,0.000000,4.995445,0.740236,9.035972,34.812500
17531,0.000000,0.000000,4.999208,2.500000,8.294964,34.843750
17532,0.500000,0.500000,4.911255,4.259764,7.553957,34.875000
17533,1.400000,1.400000,4.889897,4.853439,7.238958,34.906250
17534,1.600000,1.600000,4.863543,4.995445,6.923959,34.937500
17535,1.650000,1.650000,4.831099,4.973899,6.608960,34.968750
17536,0.700000,0.700000,4.791271,4.853439,6.293961,35.000000
17537,0.200000,0.200000,4.742552,4.259764,5.978961,35.031250
17538,0.000000,0.000000,4.683214,2.934848,5.663962,35.062500
17539,0.000000,0.000000,4.611320,2.919248,5.578938,35.093750
17540,0.000000,0.000000,4.524766,2.900038,5.493914,35.125000
17541,0.000000,0.000000,4.421356,2.876453,5.408890,35.156250
17542,0.000000,0.000000,4.298930,2.847596,5.323866,35.187500
17543,0.000000,0.000000,4.155549,2.812437,5.238841,35.218750
17544,0.000000,0.000000,3.989736,2.769823,5.153817,35.250000
17545,0.000000,0.000000,3.800760,2.718497,5.133950,35.281250
17546,0.000000,0.000000,3.588938,2.657143,5.114084,35.312500
17547,0.000000,0.000000,3.355885,2.584460,5.094217,35.343750
17548,0.000000,0.000000,3.104669,2.499272,5.074350,35.375000
17549,0.000000,0.000000,2.839776,2.400671,5.054483,35.406250
17550,0.000000,0.000000,2.566876,2.288183,5.034617,35.437500
17551,0.000000,0.000000,2.292371,2.161953,5.030137,35.468750
17552,0.000000,0.000000,2.022817,2.022896,5.025657,35.500000
17553,0.000000,0.000000,1.764305,1.872796,5.021178,35.531250
17554,0.000000,0.000000,1.521942,1.714293,5.016698,35.562500
17555,0.000000,0.000000,1.299502,1.550750,5.012219,35.593750
17556,0.000000,0.000000,1.099297,1.385990,5.007739,35.625000
17557,0.000000,0.000000,0.922248,1.223951,5.006737,35.656250
17558,0.000000,0.000000,0.768100,1.068317,5.005735,35.687500
17559,0.000000,0.000000,0.635700,0.922197,5.004733,35.718750
17560,0.000000,0.000000,0.523300,0.787911,5.003731,35.750000
17561,0.000000,0.000000,0.428821,0.666903,5.002729,35.781250
17562,0.000000,0.000000,0.350066,0.559776,5.001728,35.812500
17563,0.000000,0.000000,0.284873,0.466418,5.001504,35.667877
17564,0.000000,0.000000,0.231218,0.386165,5.001280,35.523253
17565,0.000000,0.000000,0.187267,0.317988,5.001057,35.378630
17566,0.000000,0.000000,0.151405,0.260648,5.000833,35.234006
17567,0.000000,0.000000,0.122236,0.212826,5.000609,35.089383
17568,0.000000,0.000000,0.000138,0.173224,5.000385,34.944760
17569,0.000000,0.000000,0.000792,0.140619,5.000336,34.232350
17570,0.450000,0.450000,0.004555,0.113904,5.000286,33.519940
17571,0.600000,0.600000,0.026101,0.092100,5.000236,32.807530
17572,0.450000,0.450000,0.146561,0.074363,5.000186,32.095120
17573,0.000000,0.000000,0.740236,0.059971,5.000136,31.382711
17574,0.000000,0.000000,2.500000,0.026101,5.000086,30.670301
17575,-0.700000,-0.700000,4.259764,0.146561,5.000075,28.558584
17576,5.000000,5.000000,4.853439,0.740236,5.000064,26.446867
17577,-1.500000,-1.500000,4.973899,2.500000,5.000053,24.335150
17578,0.000000,0.000000,4.995445,4.259764,5.000041,22.223434
17579,0.000000,0.000000,4.999208,4.853439,5.000030,20.111717
17580,0.500000,0.500000,4.911255,4.995445,5.000019,18.000000
17581,1.400000,1.400000,4.889897,4.973899,5.000017,15.888283
17582,1.600000,1.600000,4.863543,4.853439,5.000014,13.776566
17583,1.650000,1.650000,4.831099,4.259764,5.000012,11.664850
17584,0.700000,0.700000,4.791271,2.934848,5.000009,9.553133
17585,0.200000,0.200000,4.742552,2.919248,5.000007,7.441416
17586,0.000000,0.000000,4.683214,2.900038,5.000004,5.329699
17587,0.000000,0.000000,4.611320,2.876453,5.000004,4.617289
17588,0.000000,0.000000,4.524766,2.847596,5.000003,3.904880
17589,0.000000,0.000000,4.421356,2.812437,5.000003,3.192470
17590,0.000000,0.000000,4.298930,2.769823,5.000002,2.480060
17591,0.000000,0.000000,4.155549,2.718497,5.000002,1.767650
17592,0.000000,0.000000,3.989736,2.657143,5.000001,1.055240
17593,0.000000,0.000000,3.800760,2.584460,5.000001,0.910688
17594,0.000000,0.000000,3.588938,2.499272,5.000001,0.766135
17595,0.000000,0.000000,3.355885,2.400671,5.000001,0.621582
17596,0.000000,0.000000,3.104669,2.288183,5.000000,0.477030
17597,0.000000,0.000000,2.839776,2.161953,5.000000,0.332477
17598,0.000000,0.000000,2.566876,2.022896,5.000000,0.187925
17599,0.000000,0.000000,2.292371,1.872796,5.000000,0.162070
17600,0.000000,0.000000,2.022817,1.714293,5.000000,0.136216
17601,0.000000,0.000000,1.764305,1.550750,5.000000,0.110361
17602,0.000000,0.000000,1.521942,1.385990,5.000000,0.084507
17603,0.000000,0.000000,1.299502,1.223951,5.000000,0.058652
17604,0.000000,0.000000,1.099297,1.068317,5.000000,0.032798
17605,0.000000,0.000000,0.922248,0.922197,5.000000,0.028282
17606,0.000000,0.000000,0.768100,0.787911,5.000000,0.023766
17607,0.000000,0.000000,0.635700,0.666903,5.000000,0.019251
17608,0.000000,0.000000,0.523300,0.559776,5.000000,0.014735
17609,0.000000,0.000000,0.428821,0.466418,5.000000,0.010219
17610,0.000000,0.000000,0.350066,0.386165,5.000000,0.005704
17611,0.000000,0.000000,0.284873,0.317988,5.000000,0.004918
17612,0.000000,0.000000,0.231218,0.260648,5.000000,0.004133
17613,0.000000,0.000000,0.187267,0.212826,5.000000,0.003347
17614,0.000000,0.000000,0.151405,0.173224,5.000000,0.002562
17615,0.000000,0.000000,0.122236,0.140619,5.000000,0.001777
17616,0.000000,0.000000,0.000138,0.113904,5.000000,0.000991
17617,0.000000,0.000000,0.000792,0.092100,5.000000,0.000855
17618,0.450000,0.450000,0.004555,0.074363,5.000000,0.000718
17619,0.600000,0.600000,0.026101,0.059971,5.000000,0.000582
17620,0.450000,0.450000,0.146561,0.026101,5.000000,0.000445
17621,0.000000,0.000000,0.740236,0.146561,5.000000,0.000309
17622,0.000000,0.000000,2.500000,0.740236,5.000000,0.000172
17623,-0.700000,-0.700000,4.259764,2.500000,5.000000,0.000149
17624,5.000000,5.000000,4.853439,4.259764,5.000000,0.000125
17625,-1.500000,-1.500000,4.973899,4.853439,5.000000,0.000101
17626,0.000000,0.000000,4.995445,4.995445,5.000000,0.000077
17627,0.000000,0.000000,4.999208,4.973899,5.000000,0.000054
17628,0.500000,0.500000,4.911255,4.853439,5.000000,0.000030
17629,1.400000,1.400000,4.889897,4.259764,5.000000,0.000026
17630,1.600000,1.600000,4.863543,2.934848,5.000000,0.000022
17631,1.650000,1.650000,4.831099,2.919248,5.000000,0.000018
17632,0.700000,0.700000,4.791271,2.900038,5.000000,0.000013
17633,0.200000,0.200000,4.742552,2.876453,5.000000,0.000009
17634,0.000000,0.000000,4.683214,2.847596,5.000000,0.000005
17635,0.000000,0.000000,4.611320,2.812437,5.000000,0.000004
17636,0.000000,0.000000,4.524766,2.769823,5.000000,0.000004
17637,0.000000,0.000000,4.421356,2.718497,5.000000,0.000003
17638,0.000000,0.000000,4.298930,2.657143,5.000000,0.000002
17639,0.000000,0.000000,4.155549,2.584460,5.000000,0.000002
17640,0.000000,0.000000,3.989736,2.499272,5.000000,0.000001
17641,0.000000,0.000000,3.800760,2.400671,5.000000,0.000001
17642,0.000000,0.000000,3.588938,2.288183,5.000000,0.000001
17643,0.000000,0.000000,3.355885,2.161953,5.000000,0.000001
17644,0.000000,0.000000,3.104669,2.022896,5.000000,0.000000
17645,0.000000,0.000000,2.839776,1.872796,5.000000,0.000000
17646,0.000000,0.000000,2.566876,1.714293,5.000000,0.000000
17647,0.000000,0.000000,2.292371,1.550750,5.000000,0.000000
17648,0.000000,0.000000,2.022817,1.385990,5.000000,0.000000
17649,0.000000,0.000000,1.764305,1.223951,5.000000,0.000000
17650,0.000000,0.000000,1.521942,1.068317,5.000000,0.000000
17651,0.000000,0.000000,1.299502,0.922197,5.000000,0.000000
17652,0.000000,0.000000,1.099297,0.787911,5.000000,0.000000
17653,0.000000,0.000000,0.922248,0.666903,5.000000,0.000000
17654,0.000000,0.000000,0.768100,0.559776,5.000000,0.000000
17655,0.000000,0.000000,0.635700,0.466418,5.000000,0.000000
17656,0.000000,0.000000,0.523300,0.386165,5.000000,0.000000
17657,0.000000,0.000000,0.428821,0.317988,5.000000,0.000000
17658,0.000000,0.000000,0.350066,0.260648,5.000000,0.000000
17659,0.000000,0.000000,0.284873,0.212826,5.000000,0.000000
17660,0.000000,0.000000,0.231218,0.173224,5.000000,0.000000
17661,0.000000,0.000000,0.187267,0.140619,5.000000,0.000000
17662,0.000000,0.000000,0.151405,0.113904,5.000000,0.000000
17663,0.000000,0.000000,0.122236,0.092100,5.000000,0.000000
17664,0.000000,0.000000,0.000138,0.074363,5.000000,0.000000
17665,0.000000,0.000000,0.000792,0.059971,5.000000,0.000000
17666,0.450000,0.450000,0.004555,0.026101,5.000000,0.000000
17667,0.600000,0.600000,0.026101,0.146561,5.000000,0.000000
17668,0.450000,0.450000,0.146561,0.740236,5.000000,0.000000
17669,0.000000,0.000000,0.740236,2.500000,5.000000,0.000000
17670,0.000000,0.000000,2.500000,4.259764,5.000000,0.000000
17671,-0.700000,-0.700000,4.259764,4.853439,5.000000,0.000000
17672,5.000000,5.000000,4.853439,4.995445,5.000000,0.000000
17673,-1.500000,-1.500000,4.973899,4.973899,5.000000,0.000000
17674,0.000000,0.000000,4.995445,4.853439,5.000000,0.000000
17675,0.000000,0.000000,4.999208,4.259764,5.000000,0.000000
17676,0.500000,0.500000,4.911255,2.934848,5.000000,0.000000
17677,1.400000,1.400000,4.889897,2.919248,5.000000,0.000000
17678,1.600000,1.600000,4.863543,2.900038,5.000000,0.000000
17679,1.650000,1.650000,4.831099,2.876453,5.000000,0.000000
17680,0.700000,0.700000,4.791271,2.847596,5.000000,0.000000
17681,0.200000,0.200000,4.742552,2.812437,5.000000,0.000000
17682,0.000000,0.000000,4.683214,2.769823,5.000000,0.000000
17683,0.000000,0.000000,4.611320,2.718497,5.000000,0.000000
17684,0.000000,0.000000,4.524766,2.657143,5.000000,0.000000
17685,0.000000,0.000000,4.421356,2.584460,5.000000,0.000000
17686,0.000000,0.000000,4.298930,2.499272,5.000000,0.000000
17687,0.000000,0.000000,4.155549,2.400671,5.000000,0.000000
17688,0.000000,0.000000,3.989736,2.288183,5.000000,0.000000
17689,0.000000,0.000000,3.800760,2.161953,5.000000,0.000000
17690,0.000000,0.000000,3.588938,2.022896,5.000000,0.000000
17691,0.000000,0.000000,3.355885,1.872796,5.000000,0.000000
17692,0.000000,0.000000,3.104669,1.714293,5.000000,0.000000
17693,0.000000,0.000000,2.839776,1.550750,5.000000,0.000000
17694,0.000000,0.000000,2.566876,1.385990,5.000000,0.000000
17695,0.000000,0.000000,2.292371,1.223951,5.025636,0.013599
17696,0.000000,0.000000,2.022817,1.068317,5.051272,0.027199
17697,0.000000,0.000000,1.764305,0.922197,5.076909,0.040798
17698,0.000000,0.000000,1.521942,0.787911,5.102545,0.054398
17699,0.000000,0.000000,1.299502,0.666903,5.128181,0.067997
17700,0.000000,0.000000,1.099297,0.559776,5.153817,0.081597
17701,0.000000,0.000000,0.922248,0.466418,5.238841,0.104808
17702,0.000000,0.000000,0.768100,0.386165,5.323866,0.128019
17703,0.000000,0.000000,0.635700,0.317988,5.408890,0.151230
17704,0.000000,0.000000,0.523300,0.260648,5.493914,0.174442
17705,0.000000,0.000000,0.428821,0.212826,5.578938,0.197653
17706,0.000000,0.000000,0.350066,0.173224,5.663962,0.220864
17707,0.000000,0.000000,0.284873,0.140619,5.978961,0.282978
17708,0.000000,0.000000,0.231218,0.113904,6.293961,0.345091
17709,0.000000,0.000000,0.187267,0.092100,6.608960,0.407205
17710,0.000000,0.000000,0.151405,0.074363,6.923959,0.469318
17711,0.000000,0.000000,0.122236,0.059971,7.238958,0.531431
17712,0.000000,0.000000,0.000138,0.026101,7.553957,0.593545
17713,0.000000,0.000000,0.000792,0.146561,8.294964,0.755463
17714,0.450000,0.450000,0.004555,0.740236,9.035972,0.917381
17715,0.600000,0.600000,0.026101,2.500000,9.776979,1.079299
17716,0.450000,0.450000,0.146561,4.259764,10.517986,1.241218
17717,0.000000,0.000000,0.740236,4.853439,11.258993,1.403136
17718,0.000000,0.000000,2.500000,4.995445,12.000000,1.565054
17719,-0.700000,-0.700000,4.259764,4.973899,12.741007,1.959828
17720,5.000000,5.000000,4.853439,4.853439,13.482014,2.354601
17721,-1.500000,-1.500000,4.973899,4.259764,14.223021,2.749375
17722,0.000000,0.000000,4.995445,2.934848,14.964028,3.144149
17723,0.000000,0.000000,4.999208,2.919248,15.705036,3.538923
17724,0.500000,0.500000,4.911255,2.900038,16.446043,3.933696
17725,1.400000,1.400000,4.889897,2.876453,16.761042,4.757258
17726,1.600000,1.600000,4.863543,2.847596,17.076041,5.580820
17727,1.650000,1.650000,4.831099,2.812437,17.391040,6.404382
17728,0.700000,0.700000,4.791271,2.769823,17.706039,7.227943
17729,0.200000,0.200000,4.742552,2.718497,18.021039,8.051505
17730,0.000000,0.000000,4.683214,2.657143,18.336038,8.875067
17731,0.000000,0.000000,4.611320,2.584460,18.421062,10.145889
17732,0.000000,0.000000,4.524766,2.499272,18.506086,11.416711
17733,0.000000,0.000000,4.421356,2.400671,18.591110,12.687533
17734,0.000000,0.000000,4.298930,2.288183,18.676134,13.958356
17735,0.000000,0.000000,4.155549,2.161953,18.761159,15.229178
17736,0.000000,0.000000,3.989736,2.022896,18.846183,16.500000
17737,0.000000,0.000000,3.800760,1.872796,18.866050,17.770822
17738,0.000000,0.000000,3.588938,1.714293,18.885916,19.041644
17739,0.000000,0.000000,3.355885,1.550750,18.905783,20.312467
17740,0.000000,0.000000,3.104669,1.385990,18.925650,21.583289
17741,0.000000,0.000000,2.839776,1.223951,18.945517,22.854111
17742,0.000000,0.000000,2.566876,1.068317,18.965383,24.124933
17743,0.000000,0.000000,2.292371,0.922197,18.969863,24.948495
17744,0.000000,0.000000,2.022817,0.787911,18.974343,25.772057
17745,0.000000,0.000000,1.764305,0.666903,18.978822,26.595618
17746,0.000000,0.000000,1.521942,0.559776,18.983302,27.419180
17747,0.000000,0.000000,1.299502,0.466418,18.987781,28.242742
17748,0.000000,0.000000,1.099297,0.386165,18.992261,29.066304
17749,0.000000,0.000000,0.922248,0.317988,18.993263,29.461077
17750,0.000000,0.000000,0.768100,0.260648,18.994265,29.855851
17751,0.000000,0.000000,0.635700,0.212826,18.995267,30.250625
17752,0.000000,0.000000,0.523300,0.173224,18.996269,30.645399
17753,0.000000,0.000000,0.428821,0.140619,18.997271,31.040172
17754,0.000000,0.000000,0.350066,0.113904,18.998272,31.434946
17755,0.000000,0.000000,0.284873,0.092100,18.998496,31.596864
17756,0.000000,0.000000,0.231218,0.074363,18.998720,31.758782
17757,0.000000,0.000000,0.187267,0.059971,18.998943,31.920701
17758,0.000000,0.000000,0.151405,0.026101,18.999167,32.082619
17759,0.000000,0.000000,0.122236,0.146561,18.999391,32.244537
17760,0.000000,0.000000,0.000138,0.740236,18.999615,32.406455
17761,0.000000,0.000000,0.000792,2.500000,18.999664,32.468569
