date,II,V5,SpO2,Art,BP,ETCO2,QRS,ST,QT,PR,SystBP,DiasBP,MAP
4571,0,0,0.549625,2.933938,17.999987,33.962074,0.12,0.136,0.36,0.12,102,80,87.333333
4572,0,0,0.450872,2.918126,18,34,0.12,0.136,0.36,0.12,102,80,87.333333
4573,0,0,0.368394,2.898659,18,34.03125,0.12,0.136,0.36,0.12,102,80,87.333333
4574,0,0,0.300008,2.874763,18,34.0625,0.12,0.136,0.36,0.12,102,80,87.333333
4575,0,0,0.243649,2.845531,18,34.09375,0.12,0.136,0.36,0.12,102,80,87.333333
4576,0,0,0.197433,2.809928,18,34.125,0.12,0.136,0.36,0.12,102,80,87.333333
4577,0,0,0.159689,2.766792,18,34.15625,0.12,0.136,0.36,0.12,102,80,87.333333
4578,0,0,0.128967,2.71486,18,34.1875,0.12,0.136,0.36,0.12,102,80,87.333333
4579,0,0,0.104028,2.652813,18,34.21875,0.12,0.136,0.36,0.12,102,80,87.333333
4580,0,0,0.000138,2.579358,18,34.25,0.12,0.136,0.36,0.12,102,80,87.333333
4581,0,0,0.000792,2.49333,18,34.28125,0.12,0.136,0.36,0.12,102,80,87.333333
4582,0.45,0.45,0.004555,2.393842,18,34.3125,0.12,0.136,0.36,0.12,102,80,87.333333
4583,0.6,0.6,0.026101,2.280456,18,34.34375,0.12,0.136,0.36,0.12,102,80,87.333333
4584,0.45,0.45,0.146561,2.153363,18,34.375,0.12,0.136,0.36,0.12,102,80,87.333333
4585,0,0,0.740236,2.013531,18,34.40625,0.12,0.136,0.36,0.12,102,80,87.333333
4586,0,0,2.5,1.862801,18,34.4375,0.12,0.136,0.36,0.12,102,80,87.333333
4587,-0.7,-0.7,4.259764,1.703866,18,34.46875,0.12,0.136,0.36,0.12,102,80,87.333333
4588,5,5,4.853439,1.540126,18,34.5,0.12,0.136,0.36,0.12,102,80,87.333333
4589,-1.5,-1.5,4.973899,1.375423,18,34.53125,0.12,0.136,0.36,0.12,102,80,87.333333
4590,0,0,4.995445,1.21369,18,34.5625,0.12,0.136,0.36,0.12,102,80,87.333333
4591,0,0,4.999208,1.058583,18,34.59375,0.12,0.136,0.36,0.12,102,80,87.333333
4592,0.5,0.5,4.915922,0.913165,18,34.625,0.12,0.136,0.36,0.12,102,80,87.333333
4593,1.4,1.4,4.895664,0.779701,18,34.65625,0.12,0.136,0.36,0.12,102,80,87.333333
4594,1.6,1.6,4.870654,0.659578,18,34.6875,0.12,0.136,0.36,0.12,102,80,87.333333
4595,1.65,1.65,4.839845,0.553349,18,34.71875,0.12,0.136,0.36,0.12,102,80,87.333333
4596,0.7,0.7,4.801995,0.46086,18,34.75,0.12,0.136,0.36,0.12,102,80,87.333333
4597,0.2,0.2,4.755651,0.38142,18,34.78125,0.12,0.136,0.36,0.12,102,80,87.333333
4598,0,0,4.699141,0.31398,18,34.8125,0.12,0.136,0.36,0.12,102,80,87.333333
4599,0,0,4.630577,0.257293,18,34.84375,0.12,0.136,0.36,0.12,102,80,87.333333
4600,0,0,4.54789,0.21004,18,34.875,0.12,0.136,0.36,0.12,102,80,87.333333
4601,0,0,4.448899,0.170924,18,34.90625,0.12,0.136,0.36,0.12,102,80,87.333333
4602,0,0,4.331419,0.138731,18,34.9375,0.12,0.136,0.36,0.12,102,80,87.333333
4603,0,0,4.193436,0.11236,17.976195,34.96875,0.12,0.136,0.36,0.12,102,80,87.333333
4604,0,0,4.033332,0.090843,17.95239,35,0.12,0.136,0.36,0.12,102,80,87.333333
4605,0,0,3.850161,0.073342,17.928585,35.03125,0.12,0.136,0.36,0.12,102,80,87.333333
4606,0,0,3.643951,0.059144,17.90478,35.0625,0.12,0.136,0.36,0.12,102,80,87.333333
4607,0,0,3.415974,0.047649,17.880975,35.09375,0.12,0.136,0.36,0.12,102,80,87.333333
4608,0,0,3.16893,0.026101,17.85717,35.125,0.12,0.136,0.36,0.12,102,80,87.333333
4609,0,0,2.906963,0.146561,17.778219,35.15625,0.12,0.136,0.36,0.12,102,80,87.333333
4610,0,0,2.635484,0.740236,17.699268,35.1875,0.12,0.136,0.36,0.12,102,80,87.333333
4611,0,0,2.360761,2.5,17.620317,35.21875,0.12,0.136,0.36,0.12,102,80,87.333333
4612,0,0,2.08937,4.259764,17.541366,35.25,0.12,0.136,0.36,0.12,102,80,87.333333
4613,0,0,1.827574,4.853439,17.462415,35.28125,0.12,0.136,0.36,0.12,102,80,87.333333
4614,0,0,1.580766,4.995445,17.383464,35.3125,0.12,0.136,0.36,0.12,102,80,87.333333
4615,0,0,1.353073,4.973899,17.090964,35.34375,0.12,0.136,0.36,0.12,102,80,87.333333
4616,0,0,1.147173,4.853439,16.798465,35.375,0.12,0.136,0.36,0.12,102,80,87.333333
4617,0,0,0.96432,4.259764,16.505966,35.40625,0.12,0.136,0.36,0.12,102,80,87.333333
4618,0,0,0.804527,2.946753,16.213467,35.4375,0.12,0.136,0.36,0.12,102,80,87.333333
4619,0,0,0.666837,2.933938,15.920967,35.46875,0.12,0.136,0.36,0.12,102,80,87.333333
4620,0,0,0.549625,2.918126,15.628468,35.5,0.12,0.041,0.35,0.14,95,70,78.333333
4621,0,0,0.450872,2.898659,14.94039,35.53125,0.12,0.041,0.35,0.14,95,70,78.333333
4622,0,0,0.368394,2.874763,14.252312,35.5625,0.12,0.041,0.35,0.14,95,70,78.333333
4623,0,0,0.300008,2.845531,13.564234,35.59375,0.12,0.041,0.35,0.14,95,70,78.333333
4624,0,0,0.243649,2.809928,12.876156,35.625,0.12,0.041,0.35,0.14,95,70,78.333333
4625,0,0,0.197433,2.766792,12.188078,35.65625,0.12,0.041,0.35,0.14,95,70,78.333333
4626,0,0,0.159689,2.71486,11.5,35.6875,0.12,0.041,0.35,0.14,95,70,78.333333
4627,0,0,0.128967,2.652813,10.811922,35.71875,0.12,0.041,0.35,0.14,95,70,78.333333
4628,0,0,0.104028,2.579358,10.123844,35.75,0.12,0.041,0.35,0.14,95,70,78.333333
4629,0,0,0.000138,2.49333,9.435766,35.78125,0.12,0.041,0.35,0.14,95,70,78.333333
4630,0,0,0.000792,2.393842,8.747688,35.8125,0.12,0.041,0.35,0.14,95,70,78.333333
4631,0.45,0.45,0.004555,2.280456,8.05961,35.84375,0.12,0.041,0.35,0.14,95,70,78.333333
4632,0.6,0.6,0.026101,2.153363,7.371532,35.875,0.12,0.041,0.35,0.14,95,70,78.333333
4633,0.45,0.45,0.146561,2.013531,7.079033,35.90625,0.12,0.041,0.35,0.14,95,70,78.333333
4634,0,0,0.740236,1.862801,6.786533,35.9375,0.12,0.041,0.35,0.14,95,70,78.333333
4635,0,0,2.5,1.703866,6.494034,35.96875,0.12,0.041,0.35,0.14,95,70,78.333333
4636,-0.7,-0.7,4.259764,1.540126,6.201535,36,0.12,0.041,0.35,0.14,95,70,78.333333
4637,5,5,4.853439,1.375423,5.909036,36.03125,0.12,0.041,0.35,0.14,95,70,78.333333
4638,-1.5,-1.5,4.973899,1.21369,5.616536,36.0625,0.12,0.041,0.35,0.14,95,70,78.333333
4639,0,0,4.995445,1.058583,5.537585,36.09375,0.12,0.041,0.35,0.14,95,70,78.333333
4640,0,0,4.999208,0.913165,5.458634,36.125,0.12,0.041,0.35,0.14,95,70,78.333333
4641,0.5,0.5,4.915922,0.779701,5.379683,36.15625,0.12,0.041,0.35,0.14,95,70,78.333333
4642,1.4,1.4,4.895664,0.659578,5.300732,36.1875,0.12,0.041,0.35,0.14,95,70,78.333333
4643,1.6,1.6,4.870654,0.553349,5.221781,36.21875,0.12,0.041,0.35,0.14,95,70,78.333333
4644,1.65,1.65,4.839845,0.46086,5.14283,36.25,0.12,0.041,0.35,0.14,95,70,78.333333
4645,0.7,0.7,4.801995,0.38142,5.124383,36.28125,0.12,0.041,0.35,0.14,95,70,78.333333
4646,0.2,0.2,4.755651,0.31398,5.105935,36.3125,0.12,0.041,0.35,0.14,95,70,78.333333
4647,0,0,4.699141,0.257293,5.087487,36.34375,0.12,0.041,0.35,0.14,95,70,78.333333
4648,0,0,4.630577,0.21004,5.069039,36.375,0.12,0.041,0.35,0.14,95,70,78.333333
4649,0,0,4.54789,0.170924,5.050592,36.40625,0.12,0.041,0.35,0.14,95,70,78.333333
4650,0,0,4.448899,0.138731,5.032144,36.4375,0.12,0.041,0.35,0.14,95,70,78.333333
4651,0,0,4.331419,0.11236,5.027984,36.46875,0.12,0.041,0.35,0.14,95,70,78.333333
4652,0,0,4.193436,0.090843,5.023825,36.5,0.12,0.041,0.35,0.14,95,70,78.333333
4653,0,0,4.033332,0.073342,5.019665,36.53125,0.12,0.041,0.35,0.14,95,70,78.333333
4654,0,0,3.850161,0.059144,5.015505,36.5625,0.12,0.041,0.35,0.14,95,70,78.333333
4655,0,0,3.643951,0.047649,5.011346,36.59375,0.12,0.041,0.35,0.14,95,70,78.333333
4656,0,0,3.415974,0.026101,5.007186,36.625,0.12,0.041,0.35,0.14,95,70,78.333333
4657,0,0,3.16893,0.146561,5.006256,36.65625,0.12,0.041,0.35,0.14,95,70,78.333333
4658,0,0,2.906963,0.740236,5.005325,36.6875,0.12,0.041,0.35,0.14,95,70,78.333333
4659,0,0,2.635484,2.5,5.004395,36.71875,0.12,0.041,0.35,0.14,95,70,78.333333
4660,0,0,2.360761,4.259764,5.003465,36.75,0.12,0.041,0.35,0.14,95,70,78.333333
4661,0,0,2.08937,4.853439,5.002534,36.78125,0.12,0.041,0.35,0.14,95,70,78.333333
4662,0,0,1.827574,4.995445,5.001604,36.8125,0.12,0.041,0.35,0.14,95,70,78.333333
4663,0,0,1.580766,4.973899,5.001396,36.662991,0.12,0.041,0.35,0.14,95,70,78.333333
4664,0,0,1.353073,4.853439,5.001189,36.513482,0.12,0.041,0.35,0.14,95,70,78.333333
4665,0,0,1.147173,4.259764,5.000981,36.363974,0.12,0.041,0.35,0.14,95,70,78.333333
4666,0,0,0.96432,2.946753,5.000773,36.214465,0.12,0.041,0.35,0.14,95,70,78.333333
4667,0,0,0.804527,2.933938,5.000566,36.064956,0.12,0.041,0.35,0.14,95,70,78.333333
4668,0,0,0.666837,2.918126,5.000358,35.915447,0.12,0.041,0.35,0.14,95,70,78.333333
4669,0,0,0.549625,2.898659,5.000312,35.183248,0.12,0.041,0.35,0.14,95,70,78.333333
4670,0,0,0.450872,2.874763,5.000265,34.45105,0.12,0.041,0.35,0.14,95,70,78.333333
4671,0,0,0.368394,2.845531,5.000219,33.718851,0.12,0.041,0.35,0.14,95,70,78.333333
4672,0,0,0.300008,2.809928,5.000173,32.986652,0.12,0.041,0.35,0.14,95,70,78.333333
4673,0,0,0.243649,2.766792,5.000126,32.254453,0.12,0.041,0.35,0.14,95,70,78.333333
4674,0,0,0.197433,2.71486,5.00008,31.522254,0.12,0.041,0.35,0.14,95,70,78.333333
4675,0,0,0.159689,2.652813,5.00007,29.351878,0.12,0.041,0.35,0.14,95,70,78.333333
4676,0,0,0.128967,2.579358,5.000059,27.181502,0.12,0.041,0.35,0.14,95,70,78.333333
4677,0,0,0.104028,2.49333,5.000049,25.011127,0.12,0.041,0.35,0.14,95,70,78.333333
4678,0,0,0.000138,2.393842,5.000039,22.840751,0.12,0.041,0.35,0.14,95,70,78.333333
4679,0,0,0.000792,2.280456,5.000028,20.670376,0.12,0.041,0.35,0.14,95,70,78.333333
4680,0.45,0.45,0.004555,2.153363,5.000018,18.5,0.11,0.061,0.39,0.16,90,60,70
4681,0.6,0.6,0.026101,2.013531,5.000016,16.329624,0.11,0.061,0.39,0.16,90,60,70
4682,0.45,0.45,0.146561,1.862801,5.000013,14.159249,0.11,0.061,0.39,0.16,90,60,70
4683,0,0,0.740236,1.703866,5.000011,11.988873,0.11,0.061,0.39,0.16,90,60,70
4684,0,0,2.5,1.540126,5.000009,9.818498,0.11,0.061,0.39,0.16,90,60,70
4685,-0.7,-0.7,4.259764,1.375423,5.000006,7.648122,0.11,0.061,0.39,0.16,90,60,70
4686,5,5,4.853439,1.21369,5.000004,5.477746,0.11,0.061,0.39,0.16,90,60,70
4687,-1.5,-1.5,4.973899,1.058583,5.000003,4.745547,0.11,0.061,0.39,0.16,90,60,70
4688,0,0,4.995445,0.913165,5.000003,4.013348,0.11,0.061,0.39,0.16,90,60,70
4689,0,0,4.999208,0.779701,5.000002,3.281149,0.11,0.061,0.39,0.16,90,60,70
4690,0.5,0.5,4.915922,0.659578,5.000002,2.54895,0.11,0.061,0.39,0.16,90,60,70
4691,1.4,1.4,4.895664,0.553349,5.000001,1.816752,0.11,0.061,0.39,0.16,90,60,70
4692,1.6,1.6,4.870654,0.46086,5.000001,1.084553,0.11,0.061,0.39,0.16,90,60,70
4693,1.65,1.65,4.839845,0.38142,5.000001,0.935985,0.11,0.061,0.39,0.16,90,60,70
4694,0.7,0.7,4.801995,0.31398,5.000001,0.787417,0.11,0.061,0.39,0.16,90,60,70
4695,0.2,0.2,4.755651,0.257293,5.000001,0.638849,0.11,0.061,0.39,0.16,90,60,70
4696,0,0,4.699141,0.21004,5,0.490281,0.11,0.061,0.39,0.16,90,60,70
4697,0,0,4.630577,0.170924,5,0.341713,0.11,0.061,0.39,0.16,90,60,70
4698,0,0,4.54789,0.138731,5,0.193145,0.11,0.061,0.39,0.16,90,60,70
4699,0,0,4.448899,0.11236,5,0.166572,0.11,0.061,0.39,0.16,90,60,70
4700,0,0,4.331419,0.090843,5,0.139999,0.11,0.061,0.39,0.16,90,60,70
4701,0,0,4.193436,0.073342,5,0.113427,0.11,0.061,0.39,0.16,90,60,70
4702,0,0,4.033332,0.059144,5,0.086854,0.11,0.061,0.39,0.16,90,60,70
4703,0,0,3.850161,0.047649,5,0.060282,0.11,0.061,0.39,0.16,90,60,70
4704,0,0,3.643951,0.026101,5,0.033709,0.11,0.061,0.39,0.16,90,60,70
4705,0,0,3.415974,0.146561,5,0.029068,0.11,0.061,0.39,0.16,90,60,70
4706,0,0,3.16893,0.740236,5,0.024427,0.11,0.061,0.39,0.16,90,60,70
4707,0,0,2.906963,2.5,5,0.019786,0.11,0.061,0.39,0.16,90,60,70
4708,0,0,2.635484,4.259764,5,0.015144,0.11,0.061,0.39,0.16,90,60,70
4709,0,0,2.360761,4.853439,5,0.010503,0.11,0.061,0.39,0.16,90,60,70
4710,0,0,2.08937,4.995445,5,0.005862,0.11,0.061,0.39,0.16,90,60,70
4711,0,0,1.827574,4.973899,5,0.005055,0.11,0.061,0.39,0.16,90,60,70
4712,0,0,1.580766,4.853439,5,0.004248,0.11,0.061,0.39,0.16,90,60,70
4713,0,0,1.353073,4.259764,5,0.00344,0.11,0.061,0.39,0.16,90,60,70
4714,0,0,1.147173,2.946753,5,0.002633,0.11,0.061,0.39,0.16,90,60,70
4715,0,0,0.96432,2.933938,5,0.001826,0.11,0.061,0.39,0.16,90,60,70
4716,0,0,0.804527,2.918126,5,0.001019,0.11,0.061,0.39,0.16,90,60,70
4717,0,0,0.666837,2.898659,5,0.000879,0.11,0.061,0.39,0.16,90,60,70
4718,0,0,0.549625,2.874763,5,0.000738,0.11,0.061,0.39,0.16,90,60,70
4719,0,0,0.450872,2.845531,5,0.000598,0.11,0.061,0.39,0.16,90,60,70
4720,0,0,0.368394,2.809928,5,0.000458,0.11,0.061,0.39,0.16,90,60,70
4721,0,0,0.300008,2.766792,5,0.000317,0.11,0.061,0.39,0.16,90,60,70
4722,0,0,0.243649,2.71486,5,0.000177,0.11,0.061,0.39,0.16,90,60,70
4723,0,0,0.197433,2.652813,5,0.000153,0.11,0.061,0.39,0.16,90,60,70
4724,0,0,0.159689,2.579358,5,0.000128,0.11,0.061,0.39,0.16,90,60,70
4725,0,0,0.128967,2.49333,5,0.000104,0.11,0.061,0.39,0.16,90,60,70
4726,0,0,0.104028,2.393842,5,0.00008,0.11,0.061,0.39,0.16,90,60,70
4727,0,0,0.000138,2.280456,5,0.000055,0.11,0.061,0.39,0.16,90,60,70
4728,0,0,0.000792,2.153363,5,0.000031,0.11,0.061,0.39,0.16,90,60,70
4729,0.45,0.45,0.004555,2.013531,5,0.000027,0.11,0.061,0.39,0.16,90,60,70
4730,0.6,0.6,0.026101,1.862801,5,0.000022,0.11,0.061,0.39,0.16,90,60,70
4731,0.45,0.45,0.146561,1.703866,5,0.000018,0.11,0.061,0.39,0.16,90,60,70
4732,0,0,0.740236,1.540126,5,0.000014,0.11,0.061,0.39,0.16,90,60,70
4733,0,0,2.5,1.375423,5,0.00001,0.11,0.061,0.39,0.16,90,60,70
4734,-0.7,-0.7,4.259764,1.21369,5,0.000005,0.11,0.061,0.39,0.16,90,60,70
4735,5,5,4.853439,1.058583,5,0.000005,0.11,0.061,0.39,0.16,90,60,70
4736,-1.5,-1.5,4.973899,0.913165,5,0.000004,0.11,0.061,0.39,0.16,90,60,70
4737,0,0,4.995445,0.779701,5,0.000003,0.11,0.061,0.39,0.16,90,60,70
4738,0,0,4.999208,0.659578,5,0.000002,0.11,0.061,0.39,0.16,90,60,70
4739,0.5,0.5,4.915922,0.553349,5,0.000002,0.11,0.061,0.39,0.16,90,60,70
4740,1.4,1.4,4.895664,0.46086,5,0.000001,0.1,0.135,0.37,0.21,102,79,86.666667
4741,1.6,1.6,4.870654,0.38142,5,0.000001,0.1,0.135,0.37,0.21,102,79,86.666667
4742,1.65,1.65,4.839845,0.31398,5,0.000001,0.1,0.135,0.37,0.21,102,79,86.666667
4743,0.7,0.7,4.801995,0.257293,5,0.000001,0.1,0.135,0.37,0.21,102,79,86.666667
4744,0.2,0.2,4.755651,0.21004,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4745,0,0,4.699141,0.170924,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4746,0,0,4.630577,0.138731,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4747,0,0,4.54789,0.11236,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4748,0,0,4.448899,0.090843,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4749,0,0,4.331419,0.073342,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4750,0,0,4.193436,0.059144,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4751,0,0,4.033332,0.047649,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4752,0,0,3.850161,0.026101,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4753,0,0,3.643951,0.146561,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4754,0,0,3.415974,0.740236,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4755,0,0,3.16893,2.5,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4756,0,0,2.906963,4.259764,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4757,0,0,2.635484,4.853439,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4758,0,0,2.360761,4.995445,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4759,0,0,2.08937,4.973899,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4760,0,0,1.827574,4.853439,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4761,0,0,1.580766,4.259764,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4762,0,0,1.353073,2.946753,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4763,0,0,1.147173,2.933938,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4764,0,0,0.96432,2.918126,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4765,0,0,0.804527,2.898659,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4766,0,0,0.666837,2.874763,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4767,0,0,0.549625,2.845531,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4768,0,0,0.450872,2.809928,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4769,0,0,0.368394,2.766792,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4770,0,0,0.300008,2.71486,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4771,0,0,0.243649,2.652813,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4772,0,0,0.197433,2.579358,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4773,0,0,0.159689,2.49333,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4774,0,0,0.128967,2.393842,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4775,0,0,0.104028,2.280456,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4776,0,0,0.000138,2.153363,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4777,0,0,0.000792,2.013531,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4778,0.45,0.45,0.004555,1.862801,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4779,0.6,0.6,0.026101,1.703866,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4780,0.45,0.45,0.146561,1.540126,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4781,0,0,0.740236,1.375423,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4782,0,0,2.5,1.21369,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4783,-0.7,-0.7,4.259764,1.058583,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4784,5,5,4.853439,0.913165,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4785,-1.5,-1.5,4.973899,0.779701,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4786,0,0,4.995445,0.659578,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4787,0,0,4.999208,0.553349,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4788,0.5,0.5,4.915922,0.46086,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4789,1.4,1.4,4.895664,0.38142,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4790,1.6,1.6,4.870654,0.31398,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4791,1.65,1.65,4.839845,0.257293,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4792,0.7,0.7,4.801995,0.21004,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4793,0.2,0.2,4.755651,0.170924,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4794,0,0,4.699141,0.138731,5,0,0.1,0.135,0.37,0.21,102,79,86.666667
4795,0,0,4.630577,0.11236,5.023805,0.014012,0.1,0.135,0.37,0.21,102,79,86.666667
4796,0,0,4.54789,0.090843,5.04761,0.028023,0.1,0.135,0.37,0.21,102,79,86.666667
4797,0,0,4.448899,0.073342,5.071415,0.042035,0.1,0.135,0.37,0.21,102,79,86.666667
4798,0,0,4.331419,0.059144,5.09522,0.056046,0.1,0.135,0.37,0.21,102,79,86.666667
4799,0,0,4.193436,0.047649,5.119025,0.070058,0.1,0.135,0.37,0.21,102,79,86.666667
4800,0,0,4.033332,0.026101,5.14283,0.084069,0.13,0.005,0.44,0.16,111,68,82.333333
4801,0,0,3.850161,0.146561,5.221781,0.107984,0.13,0.005,0.44,0.16,111,68,82.333333
4802,0,0,3.643951,0.740236,5.300732,0.131898,0.13,0.005,0.44,0.16,111,68,82.333333
4803,0,0,3.415974,2.5,5.379683,0.155813,0.13,0.005,0.44,0.16,111,68,82.333333
4804,0,0,3.16893,4.259764,5.458634,0.179728,0.13,0.005,0.44,0.16,111,68,82.333333
4805,0,0,2.906963,4.853439,5.537585,0.203642,0.13,0.005,0.44,0.16,111,68,82.333333
4806,0,0,2.635484,4.995445,5.616536,0.227557,0.13,0.005,0.44,0.16,111,68,82.333333
4807,0,0,2.360761,4.973899,5.909036,0.291553,0.13,0.005,0.44,0.16,111,68,82.333333
4808,0,0,2.08937,4.853439,6.201535,0.355548,0.13,0.005,0.44,0.16,111,68,82.333333
4809,0,0,1.827574,4.259764,6.494034,0.419544,0.13,0.005,0.44,0.16,111,68,82.333333
4810,0,0,1.580766,2.946753,6.786533,0.48354,0.13,0.005,0.44,0.16,111,68,82.333333
4811,0,0,1.353073,2.933938,7.079033,0.547535,0.13,0.005,0.44,0.16,111,68,82.333333
4812,0,0,1.147173,2.918126,7.371532,0.611531,0.13,0.005,0.44,0.16,111,68,82.333333
4813,0,0,0.96432,2.898659,8.05961,0.778356,0.13,0.005,0.44,0.16,111,68,82.333333
4814,0,0,0.804527,2.874763,8.747688,0.945181,0.13,0.005,0.44,0.16,111,68,82.333333
4815,0,0,0.666837,2.845531,9.435766,1.112005,0.13,0.005,0.44,0.16,111,68,82.333333
4816,0,0,0.549625,2.809928,10.123844,1.27883,0.13,0.005,0.44,0.16,111,68,82.333333
4817,0,0,0.450872,2.766792,10.811922,1.445655,0.13,0.005,0.44,0.16,111,68,82.333333
4818,0,0,0.368394,2.71486,11.5,1.61248,0.13,0.005,0.44,0.16,111,68,82.333333
4819,0,0,0.300008,2.652813,12.188078,2.019216,0.13,0.005,0.44,0.16,111,68,82.333333
4820,0,0,0.243649,2.579358,12.876156,2.425953,0.13,0.005,0.44,0.16,111,68,82.333333
4821,0,0,0.197433,2.49333,13.564234,2.83269,0.13,0.005,0.44,0.16,111,68,82.333333
4822,0,0,0.159689,2.393842,14.252312,3.239426,0.13,0.005,0.44,0.16,111,68,82.333333
4823,0,0,0.128967,2.280456,14.94039,3.646163,0.13,0.005,0.44,0.16,111,68,82.333333
4824,0,0,0.104028,2.153363,15.628468,4.052899,0.13,0.005,0.44,0.16,111,68,82.333333
4825,0,0,0.000138,2.013531,15.920967,4.901418,0.13,0.005,0.44,0.16,111,68,82.333333
4826,0,0,0.000792,1.862801,16.213467,5.749936,0.13,0.005,0.44,0.16,111,68,82.333333
4827,0.45,0.45,0.004555,1.703866,16.505966,6.598454,0.13,0.005,0.44,0.16,111,68,82.333333
4828,0.6,0.6,0.026101,1.540126,16.798465,7.446972,0.13,0.005,0.44,0.16,111,68,82.333333
4829,0.45,0.45,0.146561,1.375423,17.090964,8.29549,0.13,0.005,0.44,0.16,111,68,82.333333
4830,0,0,0.740236,1.21369,17.383464,9.144008,0.13,0.005,0.44,0.16,111,68,82.333333
4831,0,0,2.5,1.058583,17.462415,10.45334,0.13,0.005,0.44,0.16,111,68,82.333333
4832,-0.7,-0.7,4.259764,0.913165,17.541366,11.762672,0.13,0.005,0.44,0.16,111,68,82.333333
4833,5,5,4.853439,0.779701,17.620317,13.072004,0.13,0.005,0.44,0.16,111,68,82.333333
4834,-1.5,-1.5,4.973899,0.659578,17.699268,14.381336,0.13,0.005,0.44,0.16,111,68,82.333333
4835,0,0,4.995445,0.553349,17.778219,15.690668,0.13,0.005,0.44,0.16,111,68,82.333333
4836,0,0,4.999208,0.46086,17.85717,17,0.13,0.005,0.44,0.16,111,68,82.333333
4837,0.5,0.5,4.915922,0.38142,17.875617,18.309332,0.13,0.005,0.44,0.16,111,68,82.333333
4838,1.4,1.4,4.895664,0.31398,17.894065,19.618664,0.13,0.005,0.44,0.16,111,68,82.333333
4839,1.6,1.6,4.870654,0.257293,17.912513,20.927996,0.13,0.005,0.44,0.16,111,68,82.333333
4840,1.65,1.65,4.839845,0.21004,17.930961,22.237328,0.13,0.005,0.44,0.16,111,68,82.333333
4841,0.7,0.7,4.801995,0.170924,17.949408,23.54666,0.13,0.005,0.44,0.16,111,68,82.333333
4842,0.2,0.2,4.755651,0.138731,17.967856,24.855992,0.13,0.005,0.44,0.16,111,68,82.333333
4843,0,0,4.699141,0.11236,17.972016,25.70451,0.13,0.005,0.44,0.16,111,68,82.333333
4844,0,0,4.630577,0.090843,17.976175,26.553028,0.13,0.005,0.44,0.16,111,68,82.333333
4845,0,0,4.54789,0.073342,17.980335,27.401546,0.13,0.005,0.44,0.16,111,68,82.333333
4846,0,0,4.448899,0.059144,17.984495,28.250064,0.13,0.005,0.44,0.16,111,68,82.333333
4847,0,0,4.331419,0.047649,17.988654,29.098582,0.13,0.005,0.44,0.16,111,68,82.333333
